id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no),group
2459,"Ross-Shire Journal  : News, Coronavirus",https://www.ross-shirejournal.co.uk/news/coronavirus/,109341,"SIGNS, Highland, coronavirus, Council, Highlands, play, parks, reinforce","Black, Isle, Spring, Booster, Ross-shire, clinics, time, newspaper",Emmie Platt from Inverness and Smithton residents were among thousands giving care workers a well-deserved round of applause last night.,"During this unprecedented time, many readers may not be in a position to go out and purchase their weekly newspaper, however, help is at hand.",28/03/2020,12/06/2025,no,News,CORONAVIRUS,yes,Media
2498,"Gazette, The [Paisley] : Coronavirus",https://www.the-gazette.co.uk/news/coronavirus/,109382,"National, Sport, Sign, Register, Johnstone, Opinion, Announcements, Notices","local, businesses, subscriber, shown, articles, display, advertising, reading",The Wayback Machine - https://web.archive.org/web/20200328220705/https://www.the-gazette.co.uk/news/coronavirus/ #ThereWithYou Jobs Homes Motors Book an ad Local Listings Johnstone 2°c Our Facebook feeds The Gazette Facebook Our Twitter feeds The Gazette Twitter Register Sign in Register Sign in Jobs Homes Motors News Sport What's on Opinion Announcements E-Edition Register Sign in News Sport What's on Opinion Announcements E-Edition News Linwood Johnstone Renfrew Erskine Village News National News General Election Coronavirus Sport St Mirren Junior Football National Sport What's on Events Round Up Staying In Going Out Reviews National Entertainment Opinion Blogs Announcements Death Notices Public Notices In Memoriam Acknowledgements Birthdays Anniversaries Greetings Births All E-Edition Supplements Connect News Coronavirus Linwood Johnstone Renfrew Erskine Village News National News General Election Coronavirus Promoted Stories Most popular Commented Loading... Read more News Linwood Johnstone Renfrew Erskine Village News National News General Election Coronavirus Sport St Mirren Junior Football National Sport What's on Events Round Up Staying In Going Out Reviews National Entertainment Opinion Blogs Announcements Death Notices Public Notices In Memoriam Acknowledgements Birthdays Anniversaries Greetings Births All E-Edition Supplements Connect #ThereWithYou Jobs Homes Motors Book an ad Local Listings,"As a subscriber, you are shown 80% less display advertising when reading our articles.",28/03/2020,23/04/2024,no,News,CORONAVIRUS,no,Media
2509,Largs and Millport Weekly News  : Coronavirus,https://www.largsandmillportnews.com/news/coronavirus/,109394,"Largs, National, Sport, Sign, Millport, Register, Announcements, Opinion","CUMNOCK, Ayr, Hospital, coronavirus, Politicians, staff, weigh, debate",The Wayback Machine - https://web.archive.org/web/20200328123122/https://www.largsandmillportnews.com/news/coronavirus/ #ThereWithYou Jobs Homes Motors Book an ad Local Listings Largs 9°c Our Facebook feeds Largs & Millport Weekly News Facebook Our Twitter feeds Largs & Millport Weekly News Twitter Register Sign in Register Sign in Jobs Homes Motors News Sport Announcements Opinion What's on E-Edition Register Sign in News Sport Announcements Opinion What's on E-Edition News Largs Millport Fairlie West Kilbride Inverkip Wemyss Bay Skelmorlie National News General Election Coronavirus Sport Football Largs Thistle Largs Tennis Club Swimming Junior Football National Sport Announcements Death Notices Public Notices In Memoriam Acknowledgements Birthdays Anniversaries Greetings Births All Opinion Comment Blogs Letters To The Editor What's on Going Out Staying In Reviews Events National Entertainment E-Edition Supplements Connect News Coronavirus Largs Millport Fairlie West Kilbride Inverkip Wemyss Bay Skelmorlie National News General Election Coronavirus 'Need to talk' Blind counselling service MP urges people to stop panic buying Promoted Stories Most popular Commented Loading... Read more News Largs Millport Fairlie West Kilbride Inverkip Wemyss Bay Skelmorlie National News General Election Coronavirus Sport Football Largs Thistle Largs Tennis Club Swimming Junior Football National Sport Announcements Death Notices Public Notices In Memoriam Acknowledgements Birthdays Anniversaries Greetings Births All Opinion Comment Blogs Letters To The Editor What's on Going Out Staying In Reviews Events National Entertainment E-Edition Supplements Connect #ThereWithYou Jobs Homes Motors Book an ad Local Listings,Politicians weigh in on debate over medical staff festive parties CUMNOCK politicians have had their say on an incident at Ayr Hospital which led to a number of staff at a ward having to isolate after coming into close contact with someone who tested positive for coronavirus.,28/03/2020,28/11/2022,no,News,CORONAVIRUS,yes,Media
2511,"Scottish Farmer, The : Coronavirus",https://www.thescottishfarmer.co.uk/coronavirus/,109398,"Sign, Register, Lifestyle, Follow, Sales, Facebook, Twitter, Instagram","Sign, Lifestyle, Register, Scotland, Livestock, Field, Follow, feeds",Newly unemployed put in contact with farm businesses seeking workers Scot Gov addresses supply chain stability amid Covid-19 outbreak Commonwealth Agriculture Conference cancelled this July,Covid-19 Opinion Columnists Letters Euro Notebook Cartoons Livestock Livestock Features New Products Dairy Beef Sheep Shows Arable Machinery Motoring Technical Contractor's Yard Diversification Renewables Forestry Field Sports Renewables Directory Lifestyle Country Lifestyle Scotland Country Lifestyle Scotland Weddings Wedding Album Equine Clydesdales Subscriptions Subs Order Form Digital Edition TSF App Sold Out Change of Address Coronavirus Posters inform the public about farming – and responsible countryside access Closed toilets – an inconvenience in rural areas The luck of the Irish Uk dairy campaign reaches millions Pick up the phone to friends this RHS weekend Lockdown boosts NFUS engagement Skills service matches youngsters with farms Scotland’s dairy farmers look to build stronger supply chains Reverse this decline in food self sufficiency Torphins tractor tribute Indefinable elements Agritourism to prepare to reopen from July 15 Farm Sunday survives online Can lockdown lessons create a healthier livestock sector?,28/03/2020,22/06/2020,no,News,CORONAVIRUS,yes,Media
2531,Creative Scotland : Coronavirus (COVID-19) Advice,https://www.creativescotland.com/what-we-do/latest-news/archive/2020/02/coronavirus-advice/,109477,"Scottish, Government, Scotland, Fund, creative, Mar, support, Open","Government, Scottish, Scotland, Fund, Creative, organisations, support, guidance","For enquiries specifically regarding Coronavirus, please email coronavirus-queries@creativescotland.com More generally, depending on your enquiry there are number of ways you can get in touch with us.","This may impact Regularly Funded Organisations (RFOs) that get a large proportion of their income from public grant, for example, free-to-access venues or those in remote locations.",28/03/2020,08/05/2023,no,Arts,CORONAVIRUS,no,Entertainment
2979,Shetland Islands Council : Coronavirus Business Support Fund,https://my.shetland.gov.uk/en/AchieveForms/?mode=fill&consentMessage=y&form_uri=sandbox-publish%3A//AF-Process-03f66fdb-4f96-4ec6-906a-fca678633b2f/AF-Stage-e49bbb45-e9d5-4906-b67d-4e75c4cf790e/definition.json&redirectlink=/en&cancelRedirectLink=/en&consentMessage=yes,111554,"Machine, Wayback","Internet, Machine, Wayback, Archive, web, crawls, discovers, captures",The Wayback Machine - https://web.archive.org/web/20200328162944/https://my.shetland.gov.uk/en/AchieveForms/?mode=fill&consentMessage=y&form_uri=sandbox-publish://AF-Process-03f66fdb-4f96-4ec6-906a-fca678633b2f/AF-Stage-e49bbb45-e9d5-4906-b67d-4e75c4cf790e/definition.json&redirectlink=%2Fen&cancelRedirectLink=%2Fen&consentMessage=yes,"At any given time several distinct crawls are running, some for months, and some every day or longer.",28/03/2020,13/05/2020,no,Local Authority,CORONAVIRUS,no,Government
4065,First Draft : Coronavirus / COVID-19 / COVID19,https://firstdraftnews.org/latest/tag/coronavirus/,134700,"journalists, coronavirus, spread, hoaxes, play, role, stopping, virus","Lessons, misinformation, Understanding, conditions, culture, challenging, local, context",Misinformation surrounding the novel coronavirus is increasing pressure on journalists as they adapt to new isolated work practices.,"The importance of local context in taking on misinformation: Lessons from AfricaCheck Understanding the culture, conditions, and history of a community or place is vital to reporting on — and challenging — misinformation.",28/03/2020,13/04/2021,no,News,CORONAVIRUS,no,Media
1487,Inverclyde Council : Covid-19 (Coronavirus),https://www.inverclyde.gov.uk/tourism-and-visitor-attractions/coronavirus,107393,"Inverclyde, Primary, service, support, services, Centre, March, Council","Inverclyde, service, support, Primary, services, Council, Coronavirus, March","While this affects official games carried out by clubs, individuals who arrange their own football or other sports activity can still book pitches through Inverclyde Leisure.","While this affects official games carried out by clubs, individuals who arrange their own football or other sports activity can still book pitches through Inverclyde Leisure.",29/03/2020,31/03/2020,no,Local Authority,CORONAVIRUS,yes,Government
1504,Aberdeenshire Council : Coronavirus,https://www.aberdeenshire.gov.uk/featured-items/coronavirus-covid-19/,107421,"Health, services, View, Council, open, Scotland, Coronavirus', Local","Health, services, View, Council, open, Scotland, Coronavirus', Local",Burial services The advance sale of lairs (where not associated with an interment) at Aberdeenshire cemeteries has been temporarily suspended.,Burial services The advance sale of lairs (where not associated with an interment) at Aberdeenshire cemeteries has been temporarily suspended.,29/03/2020,29/03/2020,no,Local Authority,CORONAVIRUS,yes,Government
1507,Comhairle nan Eilean Siar : Coronavirus (COVID-19),https://www.cne-siar.gov.uk/social-care-and-health/coronavirus/,107425,"Content, Development, Group, International, Internet, Preservation, Consortium, aspects","Thursday, September, Updated, Protect, Collection, Data, Privacy, Test","The Wayback Machine - https://web.archive.org/web/20200329114715/https://www.cne-siar.gov.uk/social-care-and-health/coronavirus/ Coronavirus (COVID-19) : Comhairle nan Eilean Siar has taken the decision to restrict Care Home visiting to essential visits only with effect from 7:30pm this evening, Thursday 26th March 2020.","Coronavirus [COVID-19] Last Updated : Thursday, 21 September, 2023 09:57 AM Test and Protect : Collection of Personal Data - Privacy Notice Last Updated : Thursday, 21 September, 2023 09:57 AM Test and Protect : Collection of Personal Data - Privacy Notice",29/03/2020,04/10/2023,no,Local Authority,CORONAVIRUS,yes,Government
