id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no)
2618,GAP Holdings Limited : Coronavirus: GAP open for business and ready to supply,https://www.gap-group.co.uk/news/5320-coronavirus-gap-open-for-business-and-ready-to-supply,110235,"GAP, business, ready, Highways, open, Infrastructure, Utilities, Power","GAP, business, ready, Highways, open, Infrastructure, Utilities, Power",We understand during these unprecedented times you may have additional requirements for equipment and services and we remain fully prepared to supply your needs.,We understand during these unprecedented times you may have additional requirements for equipment and services and we remain fully prepared to supply your needs.,08/08/2020,04/08/2021,no,Tool Hire,CORONAVIRUS,no
2665,"Digby Brown : Coronavirus, Digby Brown and keeping safe matters",https://www.digbybrown.co.uk/coronavirus-covid-19-response,110506,"Coronavirus, Scotland, Digby, Brown, matters, legal, work, case","Digby, Brown, Coronavirus, Scotland, legal, work, case, transparency","For clients, the message is simple, we will continue to work on and progress your case.","We have implemented hybrid working, which means our staff can work both in the office and remotely.",08/08/2020,07/07/2022,no,Business,Coronavirus,yes
2982,South Ayrshire Council : Brexit,https://beta.south-ayrshire.gov.uk/article/19548/Brexit,111557,"Settlement, support, Applications, Important, Message, Scheme, online, Check","Applications, million, Aug, Settlement, Important, Message, support, Scheme",We are pleased to confirm that Home Office support services and application routes have now all fully reopened in line with public health guidance.,"There continues to be a range of support available online, by email and telephone for those who have questions or need help applying.",08/08/2020,21/10/2020,no,Local Authority,CORONAVIRUS,no
2983,"South Ayrshire Council : Births, Marriages and Deaths",https://beta.south-ayrshire.gov.uk/article/19479/Births-Marriages-and-Deaths,111558,"Funeral, Monday, service, government, note, March, 08:45, 16:45","Funeral, service, marriage, services, details, contact, registration, office","Births, Marriages and Deaths Please note as of Monday 23 March 2020, there will be no public access to the registration office.","Births, marriages and deaths Please note as of Monday 23 March 2020, there will be no public access to the registration office.",08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,no
2984,"South Ayrshire Council : Car Parks, Parking and Travel",https://beta.south-ayrshire.gov.uk/article/19575/Car-Parks-Parking-and-Travel-,111559,"Ayrshire, Key, Workers, Parking, Car, Roads, Alliance, South","Ayrshire, Key, Workers, Car, parking, Roads, Alliance, South","Plans are being developed for the safe re-opening of public toilets, and we'll keep you up to date with progress around this.","Plans are being developed for the safe re-opening of public toilets, and we'll keep you up to date with progress around this.",08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,no
2986,"South Ayrshire Council : Council Tax, Benefits and Welfare Advice",https://beta.south-ayrshire.gov.uk/article/19512/Council-Tax-Benefits-and-Welfare-Advice-,111562,"Advice, COVID, Tax, Benefits, Energy, Information, Welfare, Hub","Advice, COVID, Tax, Benefits, Energy, Information, Welfare, Hub","Council Tax, Benefits and Welfare Advice We know that for many people the impact of coronavirus (COVID 19) may be financial.","Council Tax, Benefits and Welfare Advice We know that for many people the impact of coronavirus (COVID 19) may be financial.",08/08/2020,08/08/2020,no,Local Authority,CORONAVIRUS,yes
2988,South Ayrshire Council : Housing and Property Maintenance,https://beta.south-ayrshire.gov.uk/article/19526/Housing-and-Property-Maintenance-,111564,"Maintenance, Important, Information, Tenants, guidance, home, Housing, times","Important, Information, Tenants, guidance, home, Housing, times, situation","This will allow us to use our available staff resources to focus on the most vulnerable in our properties, homeless people and homeless households living in temporary accommodation.","This will allow us to use our available staff resources to focus on the most vulnerable in our properties, homeless people and homeless households living in temporary accommodation.",08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,no
2990,South Ayrshire Council : Information Requests,https://beta.south-ayrshire.gov.uk/article/19571/Information-Requests-,111566,"Information, FOISA, Scottish, Scotland, Act, Covid, Freedom, Requests","Information, FOISA, Scottish, Scotland, Act, Covid, Freedom, services","Before progressing with your request we ask you to consider if you have searched our website for your information, or if you could possibly postpone your request until such times as the coronavirus (COVID-19) outbreak has subsided, and our staff are back to business as usual.","Before progressing with your request we ask you to consider if you have searched our website for your information, or if you could possibly postpone your request until such times as the coronavirus (COVID-19) outbreak has subsided, and our staff are back to business as usual.",08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,yes
2991,"South Ayrshire Council : Libraries, Museums and Galleries",https://beta.south-ayrshire.gov.uk/article/19482/Libraries-Museums-and-Galleries,111567,"Tuesday, Wednesday, Thursday, Friday, Saturday, Monday, closed, Museums","library, museums, galleries, Good, visit, hours, Libraries, offer",- 2m floor markings will be in place throughout the building and we ask that you maintain a 2m distance when inside.,"What we can't offer at this time - events programme (we are still offering online events) - sale of waste bags - limitless paid for printing and photocopying - at this present time, we are unable to offer public access to our local history department in Carnegie Library, however customers can still make enquires by calling 01292 286385 or by emailing localhistory@south-ayrshire.gov.uk where our Local History Librarian, Tom Barclay is on hand to help.",08/08/2020,25/10/2021,no,Local Authority,CORONAVIRUS,no
2993,South Ayrshire Council : Planning and Building Standards,https://beta.south-ayrshire.gov.uk/article/19494/Planning-and-Building-Standards,111569,"Building, Standards, Planning, Scottish, Service, Government, applications, Warrant","building, standards, Planning, Scottish, Service, Government, applications, Warrant",Any alternative evidence submitted in support of a completion certificate submission should demonstrate that key health and safety requirements have been met.,Any alternative evidence submitted in support of a completion certificate submission should demonstrate that key health and safety requirements have been met.,08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,no
2996,South Ayrshire Council : Sport and Leisure,https://beta.south-ayrshire.gov.uk/article/19484/Sport-and-Leisure,111572,"Live, April, Team, Citadel, class, Day, access, Classes","Citadel, Sauna, Suite, changing, Monday, August, Pool, area","We know this will be great news for many of you with young children, but please help us to keep you safe by following this guidance when accessing play areas and outdoor gyms: - Wash your hands with soap and water for at least 20 seconds before leaving home (or use an alcohol gel if it's not possible to wash your hands); - Bring hand sanitiser or disinfectant wipes with you, and use regularly; - Sanitise your hands before going home; - Maintain physical distancing at all times; - Be considerate of other users: - Give people space; - Don't overcrowd play equipment; - Don't stay on one item for too long - let everyone have a turn.",We ask that users continue to maintain 2m physical distancing at all times and wait until a space is available if there are already 5 people in the changing room when you enter.,08/08/2020,04/12/2021,no,Local Authority,CORONAVIRUS,no
2997,South Ayrshire Council : Staying at Home,https://beta.south-ayrshire.gov.uk/article/19553/Staying-at-Home-,111573,"Home, stay, people, NHS, Staying, coronavirus, lives, single","home, stay, people, NHS, Staying, coronavirus, lives, single","Staying at Home The single most important action we can all take, in fighting coronavirus (COVID-19), is to stay at home in order to protect the NHS and save lives.","Staying at home The single most important action we can all take, in fighting coronavirus (COVID-19), is to stay at home in order to protect the NHS and save lives.",08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,yes
2998,South Ayrshire Council : Trading Standards and Environmental Health,https://beta.south-ayrshire.gov.uk/article/19533/Trading-Standards-and-Environmental-Health,111574,"Health, businesses, Trading, Environmental, Standards, complaints, Ayrshire, South","health, businesses, Trading, complaints, environmental, standards, Ayrshire, South","Alternatively, you can download one here: Environmental Health Pest Control Until further notice we will only be dealing with rats, mice and fleas.","Alternatively, you can download one here: Environmental Health Pest Control Until further notice we will only be dealing with rats, mice and fleas.",08/08/2020,24/11/2020,no,Local Authority,CORONAVIRUS,no
3681,Health and Social Care Partnerships Scotland : COVID-19,https://hscscotland.scot/covid-19/,111979,"NHS, Inform, guidance, Scotland, Government, Scottish, including, Protection","NHS, Inform, guidance, Scotland, Government, Scottish, including, Protection","Scottish Government guidance about coronavirus (COVID-19), including business, health, education and housing.","Scottish Government guidance about coronavirus (COVID-19), including business, health, education and housing.",08/08/2020,13/05/2025,no,Health & Social Care,CORONAVIRUS,yes
3723,Sgoil Dhalabroig : Archives,https://blogs.glowscotland.org.uk/es/sgoildhalabroig/category/sgoil-dhalabroig/,112375,"sgoil-araich, Eco, Health, Activity, Grid, Week, link, Sports","Health, Eco, Week, Testing, Guidance, Parents, Category, Archives","The Sgoil-Araich pupils met their buddies, who will be looking after them when they come to school in August.","Transition – 13.02.2020 The Sgoil-Araich pupils met their buddies, who will be looking after them when they come to school in August.",08/08/2020,29/04/2025,no,"School, Primary",CORONAVIRUS,no
